depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-63	-64	-64
2	-63	-60	-62	-62
3	-62	-58	-61	-61
4	-61	-56	-59	-59
5	-61	-54	-58	-58
6	-60	-52	-57	-56
7	-59	-49	-55	-55
8	-58	-47	-54	-54
9	-57	-45	-53	-52
10	-56	-43	-51	-51
11	-55	-41	-50	-49
12	-54	-39	-48	-48
13	-54	-37	-47	-47
14	-53	-34	-46	-45
15	-52	-32	-45	-44
16	-51	-30	-43	-43
17	-50	-28	-42	-41
18	-49	-26	-41	-40
19	-49	-24	-39	-39
20	-48	-22	-38	-37
21	-47	-20	-37	-36
22	-46	-18	-35	-35
23	-45	-16	-34	-33
24	-44	-14	-33	-32
25	-44	-12	-32	-31
26	-43	-10	-30	-29
27	-42	-7	-29	-28
28	-41	-5	-28	-27
29	-40	-2	-27	-25
30	-40	0	-26	-24
31	-39	2	-24	-23
32	-38	4	-23	-22
33	-37	6	-22	-20
34	-37	8	-21	-19
35	-36	11	-20	-18
36	-35	13	-18	-17
37	-34	14	-17	-15
38	-33	16	-16	-14
39	-33	18	-15	-13
40	-32	20	-14	-12
41	-31	22	-13	-11
42	-30	24	-11	-10
43	-30	26	-10	-8
44	-29	28	-9	-7
45	-28	30	-8	-6
46	-27	32	-7	-5
47	-27	34	-6	-4
48	-26	36	-5	-3
49	-25	38	-4	-1
50	-25	41	-3	0
51	-24	43	-2	1
52	-23	45	-1	2
53	-22	48	1	3
54	-22	50	2	4
55	-21	52	3	5
56	-20	54	4	6
57	-20	57	5	8
58	-19	59	6	9
59	-18	60	7	10
60	-18	62	8	11
61	-17	64	9	12
62	-17	67	10	13
63	-16	70	11	14
64	-15	72	12	15
65	-15	74	13	16
66	-14	76	13	17
67	-14	78	14	18
68	-13	80	15	19
69	-12	81	16	20
70	-12	83	17	21
71	-11	85	18	22
72	-11	87	19	23
73	-10	89	20	24
74	-10	91	21	25
75	-9	93	22	26
76	-9	94	22	27
77	-8	97	23	28
78	-8	98	24	29
79	-7	100	25	30
80	-7	101	26	31
81	-6	103	27	32
82	-6	105	28	32
83	-5	106	28	33
84	-5	108	29	34
85	-4	109	30	35
86	-4	111	31	36
87	-3	113	31	37
88	-3	114	32	38
89	-3	116	33	39
90	-2	118	34	39
91	-2	119	34	40
92	-1	121	35	41
93	-1	123	36	42
94	0	124	37	43
95	0	126	37	43
96	0	127	38	44
97	0	129	39	45
98	1	130	39	46
99	1	132	40	47
100	1	133	41	47
