depth	min	max	median	mean
0	-61	-61	-61	-61
1	-60	-59	-60	-60
2	-59	-57	-58	-58
3	-57	-52	-56	-56
4	-56	-47	-54	-53
5	-53	-42	-50	-49
6	-51	-38	-46	-46
7	-47	-35	-43	-42
8	-45	-29	-39	-39
9	-42	-24	-35	-34
10	-38	-18	-30	-30
11	-33	-15	-26	-26
12	-30	-11	-23	-22
13	-27	-5	-19	-18
14	-25	-1	-15	-14
15	-20	2	-11	-11
16	-17	7	-7	-7
17	-13	13	-3	-2
18	-9	19	2	3
19	-3	25	8	9
20	1	31	15	15
21	11	52	29	30
22	19	77	43	44
23	30	84	53	54
24	36	97	62	63
25	40	104	67	68
26	43	111	72	74
27	49	117	78	80
28	53	126	85	86
29	57	133	90	92
30	61	140	96	97
31	66	147	102	103
32	70	154	107	109
33	73	160	112	113
34	76	166	116	117
35	80	172	121	122
36	84	178	126	127
37	88	184	131	132
38	91	191	136	137
39	95	196	141	142
40	100	202	146	147
41	103	207	151	152
42	107	213	156	157
43	111	219	160	162
44	114	225	165	167
45	117	230	170	172
46	120	235	175	176
47	124	241	180	181
48	128	247	186	186
49	131	252	191	191
50	135	259	195	196
