labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,1.07,28.30122212,4.550553344,2,18.53086175,1.639825869
2,6,0.89,29.60234102,4.649100412,2,19.56075283,1.665999296
3,8,0.72,34.25814854,5.631169791,2,18.06863994,1.69963733
4,10,0.99,33.41138531,5.337480282,2,20.33341843,1.791636769
5,12,0.99,24.59920479,3.947035911,2,20.36547912,1.713647766
6,14,1,24.24705269,3.985599819,2,18.62021558,1.629448223
7,16,1.07,24.16235134,3.740707535,2,17.85615192,1.477337962
8,18,1.04,29.94638875,4.815079676,2,18.41911757,1.640592961
9,20,1.14,26.43618473,4.357723584,2,18.00931105,1.609384203
10,24,1.28,15.76212976,2.517360771,2,17.37047187,1.418640789
11,26,1.35,14.63868853,2.469907804,2,17.64883521,1.467539201
12,32,1.03,18.67066976,3.183623617,2,18.25036455,1.575111749
13,42,1.33,13.78304354,2.533494833,2,14.96419527,1.324920062
