labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.31,224.666667116,34.333333401999994,2
2,4,0.31,163.833333661,26.500000053,2
3,6,0.31,204.16666707499996,32.166666731,2
4,10,0.31,325.500000651,48.500000097,2
5,14,0.31,322.333333978,48.33333343,2
6,18,0.3,292.833333919,45.00000009,2
7,22,0.28909090909090907,238.66666714399997,37.333333408,2
8,30,0.2672727272727273,177.333333688,30.166666727,2
9,40,0.24,133.166666933,24.666666716,2
10,52,0.23099999999999998,80.50000016099999,22.333333378,2
11,62,0.22349999999999998,68.66666680399999,15.00000003,2
12,80,0.21,57.833333448999994,18.833333371,2
13,100,0.2,16.333333365999998,26.166666719,2
