iteration,logOdds,memory,depth_code,accretion
1,-60.0035,0.280056,accRate[2],8.68506
1,-60.0035,0.280056,accRate[4],2.79701
1,-60.0035,0.280056,accRate[6],3.07209
1,-60.0035,0.280056,accRate[8],2.8841
1,-60.0035,0.280056,accRate[10],1.5487899999999999
1,-60.0035,0.280056,accRate[12],3.0212
1,-60.0035,0.280056,accRate[14],5.87723
1,-60.0035,0.280056,accRate[16],2.14318
1,-60.0035,0.280056,accRate[18],4.02627
1,-60.0035,0.280056,accRate[20],2.03211
1,-60.0035,0.280056,accRate[22],1.83844
2,-59.9966,0.496744,accRate[2],8.02696
2,-59.9966,0.496744,accRate[4],4.79054
2,-59.9966,0.496744,accRate[6],2.9208
2,-59.9966,0.496744,accRate[8],2.50533
2,-59.9966,0.496744,accRate[10],3.54098
2,-59.9966,0.496744,accRate[12],2.33023
2,-59.9966,0.496744,accRate[14],2.5132
2,-59.9966,0.496744,accRate[16],1.75384
2,-59.9966,0.496744,accRate[18],2.13023
2,-59.9966,0.496744,accRate[20],2.14143
2,-59.9966,0.496744,accRate[22],0.919975
3,-59.9897,0.935092,accRate[2],2.3213
3,-59.9897,0.935092,accRate[4],2.01062
3,-59.9897,0.935092,accRate[6],1.54486
3,-59.9897,0.935092,accRate[8],1.49334
3,-59.9897,0.935092,accRate[10],1.12266
3,-59.9897,0.935092,accRate[12],1.18266
3,-59.9897,0.935092,accRate[14],1.06159
3,-59.9897,0.935092,accRate[16],0.846467
3,-59.9897,0.935092,accRate[18],0.728355
3,-59.9897,0.935092,accRate[20],0.701726
3,-59.9897,0.935092,accRate[22],0.695879
4,-59.9996,0.936639,accRate[2],4.58584
4,-59.9996,0.936639,accRate[4],4.77264
4,-59.9996,0.936639,accRate[6],4.88775
4,-59.9996,0.936639,accRate[8],5.1819
4,-59.9996,0.936639,accRate[10],4.82106
4,-59.9996,0.936639,accRate[12],4.82289
4,-59.9996,0.936639,accRate[14],4.88989
4,-59.9996,0.936639,accRate[16],5.18972
4,-59.9996,0.936639,accRate[18],5.0377
4,-59.9996,0.936639,accRate[20],5.17979
4,-59.9996,0.936639,accRate[22],5.43305
5,-59.9822,0.978036,accRate[2],1.73582
5,-59.9822,0.978036,accRate[4],1.70045
5,-59.9822,0.978036,accRate[6],1.62436
5,-59.9822,0.978036,accRate[8],1.58252
5,-59.9822,0.978036,accRate[10],1.50031
5,-59.9822,0.978036,accRate[12],1.44925
5,-59.9822,0.978036,accRate[14],1.34221
5,-59.9822,0.978036,accRate[16],1.36558
5,-59.9822,0.978036,accRate[18],1.28621
5,-59.9822,0.978036,accRate[20],1.24019
5,-59.9822,0.978036,accRate[22],1.25397
6,-60.0015,0.927869,accRate[2],3.39681
6,-60.0015,0.927869,accRate[4],3.36246
6,-60.0015,0.927869,accRate[6],3.00697
6,-60.0015,0.927869,accRate[8],2.52134
6,-60.0015,0.927869,accRate[10],2.13437
6,-60.0015,0.927869,accRate[12],1.79333
6,-60.0015,0.927869,accRate[14],1.78913
6,-60.0015,0.927869,accRate[16],1.57651
6,-60.0015,0.927869,accRate[18],1.50916
6,-60.0015,0.927869,accRate[20],1.60659
6,-60.0015,0.927869,accRate[22],1.25397
7,-59.9916,0.61783,accRate[2],6.27619
7,-59.9916,0.61783,accRate[4],5.65689
7,-59.9916,0.61783,accRate[6],6.68443
7,-59.9916,0.61783,accRate[8],4.50011
7,-59.9916,0.61783,accRate[10],3.2201
7,-59.9916,0.61783,accRate[12],3.52371
7,-59.9916,0.61783,accRate[14],4.41934
7,-59.9916,0.61783,accRate[16],5.34415
7,-59.9916,0.61783,accRate[18],5.70237
7,-59.9916,0.61783,accRate[20],2.49291
7,-59.9916,0.61783,accRate[22],3.90479
8,-60.0155,0.716582,accRate[2],2.63279
8,-60.0155,0.716582,accRate[4],3.42878
8,-60.0155,0.716582,accRate[6],3.21696
8,-60.0155,0.716582,accRate[8],2.47187
8,-60.0155,0.716582,accRate[10],2.29511
8,-60.0155,0.716582,accRate[12],2.78076
8,-60.0155,0.716582,accRate[14],2.26879
8,-60.0155,0.716582,accRate[16],2.24224
8,-60.0155,0.716582,accRate[18],2.22587
8,-60.0155,0.716582,accRate[20],2.38461
8,-60.0155,0.716582,accRate[22],3.04203
9,-60.0031,0.101156,accRate[2],4.55558
9,-60.0031,0.101156,accRate[4],1.58449
9,-60.0031,0.101156,accRate[6],2.49301
9,-60.0031,0.101156,accRate[8],2.02821
9,-60.0031,0.101156,accRate[10],4.94736
9,-60.0031,0.101156,accRate[12],2.85797
9,-60.0031,0.101156,accRate[14],1.03951
9,-60.0031,0.101156,accRate[16],3.29409
9,-60.0031,0.101156,accRate[18],2.61903
9,-60.0031,0.101156,accRate[20],2.32244
9,-60.0031,0.101156,accRate[22],3.99814
10,-59.9967,0.683236,accRate[2],3.40121
10,-59.9967,0.683236,accRate[4],4.54028
10,-59.9967,0.683236,accRate[6],3.45872
10,-59.9967,0.683236,accRate[8],3.665
10,-59.9967,0.683236,accRate[10],4.3360900000000004
10,-59.9967,0.683236,accRate[12],5.27297
10,-59.9967,0.683236,accRate[14],4.50354
10,-59.9967,0.683236,accRate[16],4.45508
10,-59.9967,0.683236,accRate[18],4.21042
10,-59.9967,0.683236,accRate[20],5.11681
10,-59.9967,0.683236,accRate[22],3.24901
11,-59.9973,0.940537,accRate[2],3.04663
11,-59.9973,0.940537,accRate[4],3.17954
11,-59.9973,0.940537,accRate[6],3.08525
11,-59.9973,0.940537,accRate[8],2.98582
11,-59.9973,0.940537,accRate[10],3.00257
11,-59.9973,0.940537,accRate[12],2.92174
11,-59.9973,0.940537,accRate[14],2.615
11,-59.9973,0.940537,accRate[16],2.63525
11,-59.9973,0.940537,accRate[18],2.19958
11,-59.9973,0.940537,accRate[20],2.1875
11,-59.9973,0.940537,accRate[22],2.25982
12,-59.9888,0.114383,accRate[2],4.52932
12,-59.9888,0.114383,accRate[4],8.06624
12,-59.9888,0.114383,accRate[6],1.22658
12,-59.9888,0.114383,accRate[8],0.316914
12,-59.9888,0.114383,accRate[10],0.869602
12,-59.9888,0.114383,accRate[12],4.1725
12,-59.9888,0.114383,accRate[14],4.34277
12,-59.9888,0.114383,accRate[16],11.0355
12,-59.9888,0.114383,accRate[18],3.90938
12,-59.9888,0.114383,accRate[20],2.68088
12,-59.9888,0.114383,accRate[22],7.6446
13,-59.9921,0.706618,accRate[2],6.29153
