depth	min	max	median	mean
0	-58	-58	-58	-58
1	-57	-53	-56	-55
2	-56	-48	-53	-53
3	-55	-43	-51	-50
4	-54	-38	-48	-47
5	-53	-33	-45	-45
6	-50	-28	-42	-41
7	-49	-23	-38	-38
8	-46	-17	-35	-34
9	-44	-11	-31	-30
10	-42	-5	-27	-26
11	-40	0	-23	-22
12	-38	6	-20	-19
13	-37	12	-16	-15
14	-35	17	-12	-11
15	-33	23	-9	-8
16	-31	27	-5	-4
17	-29	33	-1	0
18	-27	39	3	4
19	-25	44	7	8
20	-23	49	11	12
21	-21	54	16	16
22	-19	59	20	20
23	-16	64	24	24
24	-14	69	29	29
25	-12	74	33	33
26	-10	79	37	37
27	-9	85	41	41
28	-6	90	45	45
29	-4	95	50	49
30	-2	100	54	53
31	0	104	58	57
32	2	108	63	62
33	4	113	67	66
34	7	118	71	70
35	9	123	76	74
36	10	126	80	78
37	12	131	84	82
38	14	136	89	87
39	15	140	93	91
40	16	145	97	95
41	18	149	102	99
42	19	153	106	103
43	21	158	110	107
44	22	162	115	111
45	24	166	119	116
46	25	170	123	120
47	27	175	128	124
48	28	179	132	128
49	29	182	136	132
50	30	187	140	136
51	32	190	145	140
52	33	193	149	144
53	34	197	153	148
54	35	200	158	151
55	36	205	162	155
56	37	208	166	159
57	39	212	171	163
58	39	216	175	167
59	40	219	180	171
60	41	224	184	175
