depth	min	max	median	mean
0	-67	-67	-67	-67
1	-65	-65	-65	-65
2	-64	-62	-63	-63
3	-62	-61	-61	-61
4	-61	-59	-60	-60
5	-58	-56	-57	-57
6	-56	-53	-54	-54
7	-53	-50	-51	-51
8	-50	-47	-49	-49
9	-47	-42	-45	-45
10	-43	-37	-40	-40
11	-40	-34	-37	-37
12	-37	-29	-33	-33
13	-33	-25	-30	-30
14	-30	-21	-26	-26
15	-27	-16	-23	-22
16	-24	-12	-19	-19
17	-21	-6	-15	-14
18	-18	0	-11	-10
19	-13	8	-5	-4
20	-9	16	1	2
21	-5	24	6	7
22	-1	33	11	12
23	2	41	15	17
24	5	49	19	21
25	9	58	25	27
26	13	67	31	34
27	14	73	34	36
28	16	79	36	39
29	17	84	38	41
30	19	88	40	43
31	20	93	42	46
32	22	97	45	49
33	25	102	49	53
34	28	107	52	57
35	31	113	57	61
36	35	118	62	66
37	39	124	68	71
38	42	131	73	77
39	46	136	79	82
40	50	142	84	87
41	54	149	89	93
42	58	155	95	98
43	62	161	101	104
44	66	168	107	109
45	70	174	112	115
46	74	180	117	120
47	77	187	122	125
48	81	194	127	130
49	84	201	133	135
50	87	208	138	140
